rosbagTimestamp,layout,dim,data_offset,data
85075000000,,[],0,"[15.217185974121094, 23.25054931640625]"
85084000000,,[],0,"[15.21280288696289, 23.23697853088379]"
85094000000,,[],0,"[15.208883285522461, 23.235376358032227]"
85105000000,,[],0,"[15.208475112915039, 23.2423095703125]"
85115000000,,[],0,"[15.204209327697754, 23.24815559387207]"
85124000000,,[],0,"[15.199981689453125, 23.25550651550293]"
85134000000,,[],0,"[15.195804595947266, 23.28615951538086]"
85144000000,,[],0,"[15.191614151000977, 23.270008087158203]"
85155000000,,[],0,"[15.186840057373047, 23.27708625793457]"
85165000000,,[],0,"[15.18224811553955, 23.307132720947266]"
85175000000,,[],0,"[15.17821979522705, 23.313867568969727]"
85185000000,,[],0,"[15.174248695373535, 23.297225952148438]"
85195000000,,[],0,"[15.17033863067627, 23.301143646240234]"
85204000000,,[],0,"[15.166492462158203, 23.3015193939209]"
85214000000,,[],0,"[15.166090965270996, 23.330949783325195]"
85224000000,,[],0,"[15.161892890930176, 23.313926696777344]"
85234000000,,[],0,"[15.157750129699707, 23.32015609741211]"
85244000000,,[],0,"[15.154027938842773, 23.325525283813477]"
85255000000,,[],0,"[15.150550842285156, 23.3305721282959]"
85265000000,,[],0,"[15.146148681640625, 23.336265563964844]"
85275000000,,[],0,"[15.14179801940918, 23.364953994750977]"
85285000000,,[],0,"[15.137496948242188, 23.370223999023438]"
85294000000,,[],0,"[15.13294792175293, 23.354236602783203]"
85304000000,,[],0,"[15.12838363647461, 23.359596252441406]"
85314000000,,[],0,"[15.12838363647461, 23.360116958618164]"
85325000000,,[],0,"[15.123503684997559, 23.366201400756836]"
85335000000,,[],0,"[15.118817329406738, 23.395751953125]"
85344000000,,[],0,"[15.115489959716797, 23.377933502197266]"
85354000000,,[],0,"[15.111781120300293, 23.406124114990234]"
85364000000,,[],0,"[15.107100486755371, 23.388675689697266]"
85375000000,,[],0,"[15.103264808654785, 23.394441604614258]"
85385000000,,[],0,"[15.100122451782227, 23.422109603881836]"
85395000000,,[],0,"[15.096004486083984, 23.42737579345703]"
85404000000,,[],0,"[15.091547966003418, 23.432435989379883]"
85414000000,,[],0,"[15.087139129638672, 23.43763542175293]"
85424000000,,[],0,"[15.08434772491455, 23.438087463378906]"
85435000000,,[],0,"[15.080549240112305, 23.443113327026367]"
85444000000,,[],0,"[15.079736709594727, 23.424762725830078]"
85455000000,,[],0,"[15.075475692749023, 23.42962074279785]"
85465000000,,[],0,"[15.071372985839844, 23.434444427490234]"
85474000000,,[],0,"[15.068617820739746, 23.438430786132812]"
85484000000,,[],0,"[15.064923286437988, 23.442947387695312]"
85494000000,,[],0,"[15.06047248840332, 23.4482479095459]"
85504000000,,[],0,"[15.056070327758789, 23.476743698120117]"
85515000000,,[],0,"[15.052762985229492, 23.45860481262207]"
85525000000,,[],0,"[15.04862117767334, 23.463153839111328]"
85535000000,,[],0,"[15.044466018676758, 23.463594436645508]"
85545000000,,[],0,"[15.044034004211426, 23.491968154907227]"
85555000000,,[],0,"[15.039268493652344, 23.47446060180664]"
85564000000,,[],0,"[15.035869598388672, 23.47943878173828]"
85575000000,,[],0,"[15.03250503540039, 23.483020782470703]"
85584000000,,[],0,"[15.028523445129395, 23.487506866455078]"
85594000000,,[],0,"[15.023820877075195, 23.492918014526367]"
85604000000,,[],0,"[15.019954681396484, 23.520084381103516]"
85616000000,,[],0,"[15.016799926757812, 23.50011444091797]"
85624000000,,[],0,"[15.01254653930664, 23.505041122436523]"
85634000000,,[],0,"[15.008087158203125, 23.50934410095215]"
85645000000,,[],0,"[15.005267143249512, 23.513532638549805]"
85654000000,,[],0,"[15.004968643188477, 23.514339447021484]"
85665000000,,[],0,"[15.001907348632812, 23.54083824157715]"
85674000000,,[],0,"[14.997660636901855, 23.522375106811523]"
85684000000,,[],0,"[14.993630409240723, 23.550268173217773]"
85694000000,,[],0,"[14.990842819213867, 23.530414581298828]"
85705000000,,[],0,"[14.988096237182617, 23.53287124633789]"
85715000000,,[],0,"[14.98440170288086, 23.56000328063965]"
85725000000,,[],0,"[14.979920387268066, 23.564836502075195]"
85734000000,,[],0,"[14.97665786743164, 23.54645538330078]"
85745000000,,[],0,"[14.973699569702148, 23.54892921447754]"
85754000000,,[],0,"[14.970911026000977, 23.549161911010742]"
85765000000,,[],0,"[14.97061538696289, 23.552045822143555]"
85775000000,,[],0,"[14.966177940368652, 23.556976318359375]"
85786000000,,[],0,"[14.96310043334961, 23.56151008605957]"
85794000000,,[],0,"[14.960053443908691, 23.58763313293457]"
85804000000,,[],0,"[14.956512451171875, 23.56810188293457]"
85814000000,,[],0,"[14.951745986938477, 23.573352813720703]"
85825000000,,[],0,"[14.94748592376709, 23.577442169189453]"
85835000000,,[],0,"[14.943931579589844, 23.6041259765625]"
85845000000,,[],0,"[14.940434455871582, 23.58432388305664]"
85854000000,,[],0,"[14.93699836730957, 23.587493896484375]"
85864000000,,[],0,"[14.934305191040039, 23.587793350219727]"
85874000000,,[],0,"[14.9340181350708, 23.59248924255371]"
85886000000,,[],0,"[14.929028511047363, 23.595613479614258]"
85895000000,,[],0,"[14.928202629089355, 23.598690032958984]"
85905000000,,[],0,"[14.924955368041992, 23.602418899536133]"
85914000000,,[],0,"[14.921372413635254, 23.606204986572266]"
85924000000,,[],0,"[14.918821334838867, 23.609031677246094]"
85934000000,,[],0,"[14.916651725769043, 23.6350154876709]"
85945000000,,[],0,"[14.914685249328613, 23.614498138427734]"
85954000000,,[],0,"[14.934709548950195, 23.61746597290039]"
85964000000,,[],0,"[14.907818794250488, 23.619882583618164]"
85975000000,,[],0,"[14.90541934967041, 23.622514724731445]"
85985000000,,[],0,"[14.90516185760498, 23.623016357421875]"
85995000000,,[],0,"[14.90213680267334, 23.626388549804688]"
86005000000,,[],0,"[14.898137092590332, 23.63082504272461]"
86014000000,,[],0,"[14.89358901977539, 23.634489059448242]"
86024000000,,[],0,"[14.889581680297852, 23.638118743896484]"
86035000000,,[],0,"[14.886541366577148, 23.641674041748047]"
86044000000,,[],0,"[14.883562088012695, 23.666921615600586]"
86054000000,,[],0,"[14.879741668701172, 23.66975212097168]"
86064000000,,[],0,"[14.87667179107666, 23.64982795715332]"
86074000000,,[],0,"[14.873908042907715, 23.65250015258789]"
86084000000,,[],0,"[14.871439933776855, 23.652751922607422]"
86094000000,,[],0,"[14.871175765991211, 23.65561294555664]"
86104000000,,[],0,"[14.86738395690918, 23.68180274963379]"
86115000000,,[],0,"[14.842156410217285, 23.615215301513672]"
86124000000,,[],0,"[14.86405086517334, 23.664531707763672]"
86134000000,,[],0,"[14.862813949584961, 23.667240142822266]"
86151000000,,[],0,"[14.861331939697266, 23.670198440551758]"
86154000000,,[],0,"[14.74500846862793, 23.533994674682617]"
86164000000,,[],0,"[14.861577987670898, 23.698974609375]"
86174000000,,[],0,"[14.884407043457031, 23.67829132080078]"
86186000000,,[],0,"[14.862029075622559, 23.681684494018555]"
86195000000,,[],0,"[14.863015174865723, 23.683692932128906]"
86205000000,,[],0,"[14.863097190856934, 23.684036254882812]"
86215000000,,[],0,"[14.863924026489258, 23.709035873413086]"
86224000000,,[],0,"[14.864567756652832, 23.688501358032227]"
86234000000,,[],0,"[14.864459037780762, 23.715116500854492]"
86244000000,,[],0,"[14.865250587463379, 23.69436264038086]"
86254000000,,[],0,"[14.865985870361328, 23.6967716217041]"
86265000000,,[],0,"[14.86589527130127, 23.723459243774414]"
86274000000,,[],0,"[14.865911483764648, 23.726118087768555]"
86284000000,,[],0,"[14.889093399047852, 23.705638885498047]"
86295000000,,[],0,"[14.865708351135254, 23.707908630371094]"
86305000000,,[],0,"[14.865438461303711, 23.71068000793457]"
86315000000,,[],0,"[14.86539363861084, 23.71121597290039]"
86325000000,,[],0,"[14.864786148071289, 23.715213775634766]"
86335000000,,[],0,"[14.864424705505371, 23.71955680847168]"
86344000000,,[],0,"[14.863995552062988, 23.7469425201416]"
86354000000,,[],0,"[14.863515853881836, 23.728113174438477]"
86365000000,,[],0,"[14.86298942565918, 23.733747482299805]"
86374000000,,[],0,"[14.862473487854004, 23.76340103149414]"
86384000000,,[],0,"[14.861886978149414, 23.745912551879883]"
86400000000,,[],0,"[14.884443283081055, 23.751352310180664]"
86403000000,,[],0,"[14.860580444335938, 23.756263732910156]"
86414000000,,[],0,"[14.85956859588623, 23.75674057006836]"
86424000000,,[],0,"[14.85956859588623, 23.76422119140625]"
86434000000,,[],0,"[14.858155250549316, 23.769977569580078]"
86445000000,,[],0,"[14.857015609741211, 23.77569007873535]"
86455000000,,[],0,"[14.855883598327637, 23.782163619995117]"
86464000000,,[],0,"[14.854644775390625, 23.789751052856445]"
86474000000,,[],0,"[14.852996826171875, 23.79660415649414]"
86484000000,,[],0,"[14.851161003112793, 23.80255126953125]"
86495000000,,[],0,"[14.850244522094727, 23.831470489501953]"
86504000000,,[],0,"[14.849848747253418, 23.813858032226562]"
86514000000,,[],0,"[14.84830093383789, 23.818159103393555]"
86524000000,,[],0,"[14.84664249420166, 23.818574905395508]"
86535000000,,[],0,"[14.846458435058594, 23.822803497314453]"
86545000000,,[],0,"[14.844724655151367, 23.827116012573242]"
86555000000,,[],0,"[14.843942642211914, 23.831968307495117]"
86564000000,,[],0,"[14.842132568359375, 23.86031723022461]"
86575000000,,[],0,"[14.840303421020508, 23.840633392333984]"
86585000000,,[],0,"[14.838462829589844, 23.843374252319336]"
86594000000,,[],0,"[14.83741283416748, 23.845561981201172]"
86604000000,,[],0,"[14.837045669555664, 23.872596740722656]"
86614000000,,[],0,"[14.833812713623047, 23.87667465209961]"
86624000000,,[],0,"[14.831673622131348, 23.858917236328125]"
86634000000,,[],0,"[14.830913543701172, 23.856884002685547]"
86647000000,,[],0,"[14.830913543701172, 23.85882568359375]"
86655000000,,[],0,"[14.644798278808594, 23.65308952331543]"
86664000000,,[],0,"[14.828103065490723, 23.865856170654297]"
86674000000,,[],0,"[14.825828552246094, 23.870105743408203]"
86684000000,,[],0,"[14.825394630432129, 23.874448776245117]"
86694000000,,[],0,"[14.825187683105469, 23.901538848876953]"
86704000000,,[],0,"[14.822942733764648, 23.90570640563965]"
86714000000,,[],0,"[14.820184707641602, 23.885650634765625]"
86724000000,,[],0,"[14.818598747253418, 23.88776206970215]"
86735000000,,[],0,"[14.817278861999512, 23.8895320892334]"
86745000000,,[],0,"[14.814937591552734, 23.892885208129883]"
86755000000,,[],0,"[14.814684867858887, 23.89356231689453]"
86765000000,,[],0,"[14.812150001525879, 23.895524978637695]"
86774000000,,[],0,"[14.810867309570312, 23.897315979003906]"
86785000000,,[],0,"[14.809619903564453, 23.899051666259766]"
86794000000,,[],0,"[14.807730674743652, 23.902013778686523]"
86804000000,,[],0,"[14.804746627807617, 23.904600143432617]"
86814000000,,[],0,"[14.80269718170166, 23.90595054626465]"
86824000000,,[],0,"[14.801180839538574, 23.93035125732422]"
86834000000,,[],0,"[14.821569442749023, 23.910348892211914]"
86844000000,,[],0,"[14.794919967651367, 23.913681030273438]"
86853000000,,[],0,"[14.79301643371582, 23.913997650146484]"
86865000000,,[],0,"[14.790863037109375, 23.91500473022461]"
86874000000,,[],0,"[14.790393829345703, 23.91574478149414]"
86884000000,,[],0,"[14.788324356079102, 23.916399002075195]"
86894000000,,[],0,"[14.786417007446289, 23.940799713134766]"
86904000000,,[],0,"[14.784765243530273, 23.918874740600586]"
86915000000,,[],0,"[14.78310775756836, 23.919315338134766]"
86925000000,,[],0,"[14.781458854675293, 23.942626953125]"
86934000000,,[],0,"[14.778589248657227, 23.944808959960938]"
86944000000,,[],0,"[14.776331901550293, 23.924304962158203]"
86956000000,,[],0,"[14.774482727050781, 23.924062728881836]"
86964000000,,[],0,"[14.772672653198242, 23.924022674560547]"
86974000000,,[],0,"[14.772473335266113, 23.924161911010742]"
86985000000,,[],0,"[14.76900863647461, 23.92654037475586]"
86994000000,,[],0,"[14.766578674316406, 23.929283142089844]"
87004000000,,[],0,"[14.764150619506836, 23.93126106262207]"
87014000000,,[],0,"[14.76172924041748, 23.931617736816406]"
87024000000,,[],0,"[14.7593355178833, 23.931339263916016]"
87034000000,,[],0,"[14.75721549987793, 23.932029724121094]"
87044000000,,[],0,"[14.755331993103027, 23.956493377685547]"
87054000000,,[],0,"[14.776595115661621, 23.934694290161133]"
87065000000,,[],0,"[14.751614570617676, 23.934463500976562]"
87077000000,,[],0,"[14.750016212463379, 23.93552017211914]"
87085000000,,[],0,"[14.749837875366211, 23.93572998046875]"
87095000000,,[],0,"[14.748265266418457, 23.937286376953125]"
87105000000,,[],0,"[14.747252464294434, 23.938814163208008]"
87115000000,,[],0,"[14.74623966217041, 23.93938446044922]"
87125000000,,[],0,"[14.744588851928711, 23.96249008178711]"
87134000000,,[],0,"[14.741844177246094, 23.940641403198242]"
87144000000,,[],0,"[14.739705085754395, 23.96497344970703]"
87154000000,,[],0,"[14.738076210021973, 23.964235305786133]"
87164000000,,[],0,"[14.735209465026855, 23.941713333129883]"
87174000000,,[],0,"[14.731894493103027, 23.941713333129883]"
87184000000,,[],0,"[14.729901313781738, 23.94192123413086]"
87195000000,,[],0,"[14.729682922363281, 23.94253158569336]"
87205000000,,[],0,"[14.727498054504395, 23.943374633789062]"
87215000000,,[],0,"[14.725346565246582, 23.944196701049805]"
87224000000,,[],0,"[14.723246574401855, 23.94517707824707]"
87234000000,,[],0,"[14.721217155456543, 23.946348190307617]"
87244000000,,[],0,"[14.719209671020508, 23.947486877441406]"
87254000000,,[],0,"[14.717219352722168, 23.971698760986328]"
87264000000,,[],0,"[14.714245796203613, 23.97264862060547]"
87275000000,,[],0,"[14.642641067504883, 23.858003616333008]"
87285000000,,[],0,"[14.710151672363281, 23.944849014282227]"
87294000000,,[],0,"[14.708588600158691, 23.951034545898438]"
87304000000,,[],0,"[14.708413124084473, 23.951801300048828]"
87314000000,,[],0,"[14.707454681396484, 23.953596115112305]"
87325000000,,[],0,"[14.705421447753906, 23.9542236328125]"
87335000000,,[],0,"[14.70339298248291, 23.97787094116211]"
87345000000,,[],0,"[14.701360702514648, 23.95530128479004]"
87355000000,,[],0,"[14.699339866638184, 23.95466423034668]"
87364000000,,[],0,"[14.697183609008789, 23.97728729248047]"
87375000000,,[],0,"[14.694954872131348, 23.977075576782227]"
87384000000,,[],0,"[14.715859413146973, 23.953699111938477]"
87394000000,,[],0,"[14.690566062927246, 23.953168869018555]"
87404000000,,[],0,"[14.688368797302246, 23.95309829711914]"
87414000000,,[],0,"[14.688130378723145, 23.95490837097168]"
87425000000,,[],0,"[14.685406684875488, 23.95655059814453]"
87434000000,,[],0,"[14.682682037353516, 23.980140686035156]"
87444000000,,[],0,"[14.680520057678223, 23.95754051208496]"
87454000000,,[],0,"[14.679312705993652, 23.957988739013672]"
87464000000,,[],0,"[14.677508354187012, 23.95815086364746]"
87474000000,,[],0,"[14.67497730255127, 23.981342315673828]"
87485000000,,[],0,"[14.672466278076172, 23.981569290161133]"
87494000000,,[],0,"[14.671195030212402, 23.981781005859375]"
87504000000,,[],0,"[14.670218467712402, 23.959217071533203]"
87515000000,,[],0,"[14.667924880981445, 23.956693649291992]"
87525000000,,[],0,"[14.66767692565918, 23.95685577392578]"
87535000000,,[],0,"[14.665266990661621, 23.957088470458984]"
87545000000,,[],0,"[14.664085388183594, 23.957544326782227]"
87554000000,,[],0,"[14.6622953414917, 23.958179473876953]"
87564000000,,[],0,"[14.659415245056152, 23.958999633789062]"
87575000000,,[],0,"[14.656404495239258, 23.960065841674805]"
87584000000,,[],0,"[14.654165267944336, 23.98441505432129]"
87594000000,,[],0,"[14.652494430541992, 23.96088409423828]"
87605000000,,[],0,"[14.673958778381348, 23.960039138793945]"
87614000000,,[],0,"[14.648002624511719, 23.960683822631836]"
87624000000,,[],0,"[14.64653491973877, 23.96073341369629]"
87634000000,,[],0,"[14.646369934082031, 23.9615535736084]"
87644000000,,[],0,"[14.644637107849121, 23.96049690246582]"
87654000000,,[],0,"[14.643195152282715, 23.959421157836914]"
87665000000,,[],0,"[14.641736030578613, 23.982067108154297]"
87675000000,,[],0,"[14.640057563781738, 23.960275650024414]"
87684000000,,[],0,"[14.639361381530762, 23.960378646850586]"
87694000000,,[],0,"[14.636808395385742, 23.98257064819336]"
87704000000,,[],0,"[14.633934020996094, 23.98367691040039]"
87715000000,,[],0,"[14.631691932678223, 23.962186813354492]"
87725000000,,[],0,"[14.629578590393066, 23.961915969848633]"
87735000000,,[],0,"[14.62765884399414, 23.961872100830078]"
87745000000,,[],0,"[14.627447128295898, 23.96107292175293]"
87755000000,,[],0,"[14.625349998474121, 23.960506439208984]"
87766000000,,[],0,"[14.623366355895996, 23.9604549407959]"
87774000000,,[],0,"[14.621794700622559, 23.961790084838867]"
87784000000,,[],0,"[14.620231628417969, 23.96219253540039]"
87794000000,,[],0,"[14.618694305419922, 23.96146583557129]"
87805000000,,[],0,"[14.617259979248047, 23.98518180847168]"
87815000000,,[],0,"[14.616125106811523, 23.986331939697266]"
87824000000,,[],0,"[14.615436553955078, 23.962528228759766]"
87835000000,,[],0,"[14.614828109741211, 23.96138572692871]"
87844000000,,[],0,"[14.614828109741211, 23.961254119873047]"
87854000000,,[],0,"[14.614204406738281, 23.983013153076172]"
87865000000,,[],0,"[14.612122535705566, 23.961090087890625]"
87875000000,,[],0,"[14.6109037399292, 23.96082305908203]"
87885000000,,[],0,"[14.609699249267578, 23.95981788635254]"
87895000000,,[],0,"[14.6085205078125, 23.958389282226562]"
87905000000,,[],0,"[14.60791015625, 23.957210540771484]"
87914000000,,[],0,"[14.607311248779297, 23.979103088378906]"
87924000000,,[],0,"[14.60672378540039, 23.977941513061523]"
87934000000,,[],0,"[14.606141090393066, 23.953720092773438]"
87944000000,,[],0,"[14.605562210083008, 23.952411651611328]"
87954000000,,[],0,"[14.605033874511719, 23.9522647857666]"
87965000000,,[],0,"[14.604961395263672, 23.950820922851562]"
87975000000,,[],0,"[14.604386329650879, 23.94969367980957]"
87984000000,,[],0,"[14.603772163391113, 23.948537826538086]"
87994000000,,[],0,"[14.603177070617676, 23.94740104675293]"
88004000000,,[],0,"[14.602579116821289, 23.94627571105957]"
88015000000,,[],0,"[14.601982116699219, 23.94515609741211]"
88026000000,,[],0,"[14.60138988494873, 23.96710777282715]"
88035000000,,[],0,"[14.600801467895508, 23.966014862060547]"
88045000000,,[],0,"[14.600215911865234, 23.941869735717773]"
88054000000,,[],0,"[14.599631309509277, 23.940696716308594]"
88065000000,,[],0,"[14.599100112915039, 23.93946075439453]"
88075000000,,[],0,"[14.599027633666992, 23.939184188842773]"
88085000000,,[],0,"[14.598428726196289, 23.9381046295166]"
88094000000,,[],0,"[14.597832679748535, 23.937034606933594]"
88104000000,,[],0,"[14.597235679626465, 23.959016799926758]"
88115000000,,[],0,"[14.596638679504395, 23.934913635253906]"
88125000000,,[],0,"[14.596044540405273, 23.933862686157227]"
88135000000,,[],0,"[14.595453262329102, 23.955669403076172]"
88144000000,,[],0,"[14.594865798950195, 23.954551696777344]"
88154000000,,[],0,"[14.594282150268555, 23.930479049682617]"
88164000000,,[],0,"[14.593703269958496, 23.92926597595215]"
88174000000,,[],0,"[14.59317398071289, 23.929128646850586]"
88184000000,,[],0,"[14.593101501464844, 23.927818298339844]"
88195000000,,[],0,"[14.592645645141602, 23.92711639404297]"
88204000000,,[],0,"[14.591913223266602, 23.925798416137695]"
88214000000,,[],0,"[14.591320991516113, 23.924795150756836]"
88224000000,,[],0,"[14.590726852416992, 23.92380142211914]"
88234000000,,[],0,"[14.59013557434082, 23.922815322875977]"
88244000000,,[],0,"[14.589550971984863, 23.944881439208984]"
88255000000,,[],0,"[14.588969230651855, 23.943920135498047]"
88265000000,,[],0,"[14.611444473266602, 23.943044662475586]"
88274000000,,[],0,"[14.587817192077637, 23.94191551208496]"
88285000000,,[],0,"[14.587294578552246, 23.9416561126709]"
88295000000,,[],0,"[14.587223052978516, 23.940378189086914]"
88305000000,,[],0,"[14.586344718933105, 23.93910789489746]"
88314000000,,[],0,"[14.585758209228516, 23.914823532104492]"
88324000000,,[],0,"[14.585172653198242, 23.913562774658203]"
88334000000,,[],0,"[14.584587097167969, 23.912315368652344]"
88345000000,,[],0,"[14.584009170532227, 23.911283493041992]"
88354000000,,[],0,"[14.58343505859375, 23.933408737182617]"
88364000000,,[],0,"[14.582864761352539, 23.90949058532715]"
88374000000,,[],0,"[14.582298278808594, 23.90860939025879]"
88385000000,,[],0,"[14.58173656463623, 23.90752410888672]"
88395000000,,[],0,"[14.58122444152832, 23.907398223876953]"
88404000000,,[],0,"[14.581153869628906, 23.906513214111328]"
88415000000,,[],0,"[14.58057689666748, 23.905635833740234]"
88424000000,,[],0,"[14.580002784729004, 23.90476417541504]"
88434000000,,[],0,"[14.579429626464844, 23.903894424438477]"
88444000000,,[],0,"[14.578857421875, 23.880016326904297]"
88455000000,,[],0,"[14.578288078308105, 23.90218162536621]"
88465000000,,[],0,"[14.577733039855957, 23.924360275268555]"
88474000000,,[],0,"[14.577170372009277, 23.923782348632812]"
88484000000,,[],0,"[14.599644660949707, 23.899988174438477]"
88494000000,,[],0,"[14.576056480407715, 23.920068740844727]"
88504000000,,[],0,"[14.575531005859375, 23.921876907348633]"
88515000000,,[],0,"[14.574790000915527, 23.89775848388672]"
88524000000,,[],0,"[14.574602127075195, 23.89687156677246]"
88534000000,,[],0,"[14.5740385055542, 23.89574432373047]"
88544000000,,[],0,"[14.573479652404785, 23.894746780395508]"
88554000000,,[],0,"[14.57292366027832, 23.893930435180664]"
88564000000,,[],0,"[14.572366714477539, 23.89312171936035]"
88575000000,,[],0,"[14.571816444396973, 23.91533851623535]"
88584000000,,[],0,"[14.571269989013672, 23.914554595947266]"
88595000000,,[],0,"[14.570728302001953, 23.890766143798828]"
88605000000,,[],0,"[14.5701904296875, 23.889678955078125]"
88615000000,,[],0,"[14.569703102111816, 23.889678955078125]"
88625000000,,[],0,"[14.569634437561035, 23.888582229614258]"
88634000000,,[],0,"[14.56908130645752, 23.88780403137207]"
88644000000,,[],0,"[14.56853199005127, 23.88703155517578]"
88654000000,,[],0,"[14.567983627319336, 23.886259078979492]"
88665000000,,[],0,"[14.567435264587402, 23.885498046875]"
88675000000,,[],0,"[14.566890716552734, 23.88474464416504]"
88685000000,,[],0,"[14.566350936889648, 23.906999588012695]"
88695000000,,[],0,"[14.565814971923828, 23.906261444091797]"
88705000000,,[],0,"[14.588302612304688, 23.882530212402344]"
88714000000,,[],0,"[14.564760208129883, 23.90081787109375]"
88724000000,,[],0,"[14.564253807067871, 23.90444564819336]"
88735000000,,[],0,"[14.564184188842773, 23.880462646484375]"
88745000000,,[],0,"[14.563352584838867, 23.87967872619629]"
88754000000,,[],0,"[14.562812805175781, 23.87867546081543]"
88764000000,,[],0,"[14.562275886535645, 23.877775192260742]"
88776000000,,[],0,"[14.561738967895508, 23.877058029174805]"
88784000000,,[],0,"[14.561209678649902, 23.8763484954834]"
88794000000,,[],0,"[14.560684204101562, 23.89864158630371]"
88804000000,,[],0,"[14.560164451599121, 23.897951126098633]"
88814000000,,[],0,"[14.559647560119629, 23.8742733001709]"
88825000000,,[],0,"[14.559134483337402, 23.892616271972656]"
88834000000,,[],0,"[14.55866813659668, 23.896255493164062]"
88844000000,,[],0,"[14.558602333068848, 23.87232780456543]"
88854000000,,[],0,"[14.558073997497559, 23.87158966064453]"
88864000000,,[],0,"[14.557549476623535, 23.87062644958496]"
88875000000,,[],0,"[14.557026863098145, 23.86974334716797]"
88885000000,,[],0,"[14.5565185546875, 23.869083404541016]"
88895000000,,[],0,"[14.555987358093262, 23.868410110473633]"
88905000000,,[],0,"[14.555473327636719, 23.867755889892578]"
88915000000,,[],0,"[14.554963111877441, 23.890090942382812]"
88924000000,,[],0,"[14.577454566955566, 23.866466522216797]"
88935000000,,[],0,"[14.553956985473633, 23.865882873535156]"
88945000000,,[],0,"[14.553473472595215, 23.865808486938477]"
88955000000,,[],0,"[14.55340576171875, 23.864896774291992]"
88964000000,,[],0,"[14.552599906921387, 23.864248275756836]"
88974000000,,[],0,"[14.552084922790527, 23.863601684570312]"
88984000000,,[],0,"[14.551572799682617, 23.862958908081055]"
88995000000,,[],0,"[14.551060676574707, 23.862321853637695]"
89005000000,,[],0,"[14.550555229187012, 23.861692428588867]"
89015000000,,[],0,"[14.550054550170898, 23.88404083251953]"
89025000000,,[],0,"[14.54955768585205, 23.8834228515625]"
89034000000,,[],0,"[14.549064636230469, 23.859834671020508]"
89044000000,,[],0,"[14.548576354980469, 23.858989715576172]"
89056000000,,[],0,"[14.548130989074707, 23.85816764831543]"
89064000000,,[],0,"[14.548067092895508, 23.857975006103516]"
89075000000,,[],0,"[14.547562599182129, 23.85735511779785]"
89085000000,,[],0,"[14.5470609664917, 23.85674285888672]"
89095000000,,[],0,"[14.546561241149902, 23.856136322021484]"
89104000000,,[],0,"[14.546062469482422, 23.855533599853516]"
89115000000,,[],0,"[14.54556655883789, 23.854934692382812]"
89125000000,,[],0,"[14.545074462890625, 23.877304077148438]"
89135000000,,[],0,"[14.544586181640625, 23.876718521118164]"
89144000000,,[],0,"[14.567081451416016, 23.85317039489746]"
89155000000,,[],0,"[14.567081451416016, 23.852277755737305]"
89164000000,,[],0,"[14.543207168579102, 23.852277755737305]"
89174000000,,[],0,"[14.543144226074219, 23.851390838623047]"
89185000000,,[],0,"[14.542330741882324, 23.850799560546875]"
89195000000,,[],0,"[14.541603088378906, 23.8502140045166]"
89204000000,,[],0,"[14.54111099243164, 23.84963035583496]"
89214000000,,[],0,"[14.540635108947754, 23.84906578063965]"
89225000000,,[],0,"[14.540141105651855, 23.848485946655273]"
89235000000,,[],0,"[14.539664268493652, 23.87087631225586]"
89244000000,,[],0,"[14.539192199707031, 23.870317459106445]"
89254000000,,[],0,"[14.53872299194336, 23.846805572509766]"
89265000000,,[],0,"[14.538257598876953, 23.84603500366211]"
89275000000,,[],0,"[14.537833213806152, 23.8459415435791]"
89284000000,,[],0,"[14.537771224975586, 23.84508514404297]"
89294000000,,[],0,"[14.537288665771484, 23.867456436157227]"
89304000000,,[],0,"[14.536810874938965, 23.84395980834961]"
89315000000,,[],0,"[14.536334037780762, 23.843400955200195]"
89325000000,,[],0,"[14.535857200622559, 23.86564826965332]"
89335000000,,[],0,"[14.535383224487305, 23.842018127441406]"
89345000000,,[],0,"[14.534914016723633, 23.864421844482422]"
89355000000,,[],0,"[14.534448623657227, 23.863630294799805]"
89365000000,,[],0,"[14.533987045288086, 23.840099334716797]"
89374000000,,[],0,"[14.533528327941895, 23.858531951904297]"
89384000000,,[],0,"[14.533110618591309, 23.8621883392334]"
89394000000,,[],0,"[14.533049583435059, 23.838464736938477]"
89404000000,,[],0,"[14.532574653625488, 23.837860107421875]"
89414000000,,[],0,"[14.532102584838867, 23.837051391601562]"
89425000000,,[],0,"[14.531632423400879, 23.836353302001953]"
89435000000,,[],0,"[14.531161308288574, 23.835832595825195]"
89445000000,,[],0,"[14.530694961547852, 23.835317611694336]"
89454000000,,[],0,"[14.530231475830078, 23.857746124267578]"
89464000000,,[],0,"[14.529772758483887, 23.83431053161621]"
89474000000,,[],0,"[14.552267074584961, 23.83381462097168]"
89484000000,,[],0,"[14.528864860534668, 23.833072662353516]"
89495000000,,[],0,"[14.528427124023438, 23.832983016967773]"
89504000000,,[],0,"[14.528364181518555, 23.832469940185547]"
89514000000,,[],0,"[14.527606964111328, 23.85487937927246]"
89524000000,,[],0,"[14.527141571044922, 23.831459045410156]"
89536000000,,[],0,"[14.526677131652832, 23.832866668701172]"
89544000000,,[],0,"[14.525135040283203, 23.836868286132812]"
89555000000,,[],0,"[14.521653175354004, 23.841407775878906]"
89565000000,,[],0,"[14.518102645874023, 23.8690185546875]"
89575000000,,[],0,"[14.51457691192627, 23.8736572265625]"
